NOME;LONGITUDE;LATITUDE;MAIS_SECO
RIO ABAIXO  (FAZ. CACHOEIRA);-46,631667;-22,881944;JUNHO-JULHO-AGOSTO
MORUNGABA;-46,783333;-22,883333;JUNHO-JULHO-AGOSTO
VARGEM (US. FLORES - CPFL);-46,416667;-22,9;JUNHO-JULHO-AGOSTO
BRAGANÃA PAULISTA;-46,533333;-22,933333;JUNHO-JULHO-AGOSTO
ITATIBA;-46,83;-22,984722;JUNHO-JULHO-AGOSTO
JOANËPOLIS;-46,266667;-22,933333;JUNHO-JULHO-AGOSTO
PEDRA BELA;-46,45;-22,8;JUNHO-JULHO-AGOSTO
ANAL-NDIA;-47,666667;-22,133333;JUNHO-JULHO-AGOSTO
CRESCIUMAL;-47,283333;-22,166667;JUNHO-JULHO-AGOSTO
VISCONDE DE RIO CLARO;-47,8;-22,15;JUNHO-JULHO-AGOSTO
CORUMBATAI;-47,616667;-22,216667;JUNHO-JULHO-AGOSTO
GRAUNA;-47,75;-22,3;JUNHO-JULHO-AGOSTO
IPEUNA;-47,716667;-22,433333;JUNHO-JULHO-AGOSTO
SANTA GERTRUDES;-47,516667;-22,483333;JUNHO-JULHO-AGOSTO
LIMEIRA;-47,366667;-22,566667;JUNHO-JULHO-AGOSTO
FAZENDA HOLAMBRA;-47,05;-22,633333;JUNHO-JULHO-AGOSTO
USINA ESTER;-47,216667;-22,666667;JUNHO-JULHO-AGOSTO
FAZENDA MONTE D'ESTE;-47,033333;-22,783333;JUNHO-JULHO-AGOSTO
BAR+O GERALDO;-47,066667;-22,833333;JUNHO-JULHO-AGOSTO
RIO DAS PEDRAS;-47,616667;-22,866667;JUNHO-JULHO-AGOSTO
CAMPINAS - IA;-47,083333;-22,883333;JUNHO-JULHO-AGOSTO
BAIRRO PAVIOLI;-47,25;-22,933333;JUNHO-JULHO-AGOSTO
JAGUARIUNA;-46,986667;-22,707222;JUNHO-JULHO-AGOSTO
MONTE MOR;-47,295833;-22,960833;JUNHO-JULHO-AGOSTO
CAPIVARI;-47,504722;-23,009167;JUNHO-JULHO-AGOSTO
PIRACICABA (SEMAE);-47,65;-22,716667;JUNHO-JULHO-AGOSTO
CAPIVARI;-47,5;-22,999722;JUNHO-JULHO-AGOSTO
RIBEIR+O BONITO;-48,183333;-22,083333;JUNHO-JULHO-AGOSTO
DOURADO;-48,316667;-22,133333;JUNHO-JULHO-AGOSTO
GUAIANAS;-48,883333;-22,316667;JUNHO-JULHO-AGOSTO
FAZENDA DO BARREIRO RICO;-48,116667;-22,683333;JUNHO-JULHO-AGOSTO
S+O MANUEL;-48,566667;-22,733333;JUNHO-JULHO-AGOSTO
ANHEMBI;-48,133333;-22,783333;JUNHO-JULHO-AGOSTO
FAZENDA S. JO+O MORRO VERMELHO;-48,433333;-22,816667;JUNHO-JULHO-AGOSTO
FAZENDA MONTE ALEGRE;-48,65;-22,866667;JUNHO-JULHO-AGOSTO
GLEBA RIO CLARO;-48,833333;-22,766667;JUNHO-JULHO-AGOSTO
JACUBA;-49,033333;-22,05;JUNHO-JULHO-AGOSTO
S+O FRANCISCO DA CORREDEIRA;-49,616667;-22,05;JUNHO-JULHO-AGOSTO
GARÃA;-49,65;-22,2;JUNHO-JULHO-AGOSTO
MAR-LIA;-49,933333;-22,216667;JUNHO-JULHO-AGOSTO
MUNDO NOVO;-49,766667;-22,316667;JUNHO-JULHO-AGOSTO
OCAUÃU;-49,916667;-22,433333;JUNHO-JULHO-AGOSTO
CABRALIA PAULISTA;-49,316667;-22,45;JUNHO-JULHO-AGOSTO
UBIRAJARA;-49,65;-22,533333;JUNHO-JULHO-AGOSTO
RIBEIR+O DO SUL;-49,933333;-22,783333;JUNHO-JULHO-AGOSTO
OURINHOS;-49,833333;-22,983333;JUNHO-JULHO-AGOSTO
FAZENDA LAJEADINHO;-49,833333;-22,999722;JUNHO-JULHO-AGOSTO
AREIA BRANCA;-49,816667;-22,583333;JUNHO-JULHO-AGOSTO
DIRCEU;-49,916667;-22,133333;JUNHO-JULHO-AGOSTO
S+O PEDRO DO TURVO;-49,733333;-22,75;JUNHO-JULHO-AGOSTO
ALVARO DE CARVALHO;-49,716667;-22,083333;JUNHO-JULHO-AGOSTO
AVA-;-49,333333;-22,166667;JUNHO-JULHO-AGOSTO
FAZENDA S+O FRANCISCO;-49,55;-22,583333;JUNHO-JULHO-AGOSTO
FAZENDA NOVA NIAGARA;-49,383333;-22,95;JUNHO-JULHO-AGOSTO
RANCHARIA (MC FADDEN);-50,883333;-22,216667;JUNHO-JULHO-AGOSTO
ECHAPORA;-50,216667;-22,433333;JUNHO-JULHO-AGOSTO
TRONC+O RANCHARIA;-50,999722;-22,433333;JUNHO-JULHO-AGOSTO
PLATINA;-50,2;-22,633333;JUNHO-JULHO-AGOSTO
USINA PARI;-50,333333;-22,883333;JUNHO-JULHO-AGOSTO
PORTO JA+;-50,021111;-22,897222;JUNHO-JULHO-AGOSTO
SUCUI;-50,3;-22,816667;JUNHO-JULHO-AGOSTO
TABAJARA;-50,366667;-22,466667;JUNHO-JULHO-AGOSTO
QUATA;-50,7;-22,233333;JUNHO-JULHO-AGOSTO
PARAGUAÃU PAULISTA;-50,566667;-22,416667;JUNHO-JULHO-AGOSTO
FAZENDA BARRA MANSA;-50,833333;-22,116667;JUNHO-JULHO-AGOSTO
INDIANA;-51,25;-22,15;JUNHO-JULHO-AGOSTO
USINA LARANJA DOCE;-51,166667;-22,25;JUNHO-JULHO-AGOSTO
PIRAPOZINHO;-51,5;-22,266667;JUNHO-JULHO-AGOSTO
MIRANTE DO PARANAPANEMA;-51,916667;-22,3;JUNHO-JULHO-AGOSTO
TACIBA;-51,283333;-22,383333;JUNHO-JULHO-AGOSTO
NARANDIBA;-51,516667;-22,416667;JUNHO-JULHO-AGOSTO
FAZENDA VISTA BONITA;-51,816667;-22,516667;JUNHO-JULHO-AGOSTO
IEPE;-51,083333;-22,666667;JUNHO-JULHO-AGOSTO
FAZENDA FORMOSA;-51,166667;-22,416667;JUNHO-JULHO-AGOSTO
TEODORO SAMPAIO;-52,183333;-22,516667;JUNHO-JULHO-AGOSTO
FAZENDA ROSANELA;-52,416667;-22,566667;JUNHO-JULHO-AGOSTO
EUCLIDES DA CUNHA;-52,583333;-22,55;JUNHO-JULHO-AGOSTO
TAUBAT+;-45,566667;-23,033333;JUNHO-JULHO-AGOSTO
PEDREGULHO;-45,783333;-23,033333;JUNHO-JULHO-AGOSTO
CER-MICA QUIRINO;-45,666667;-23,083333;JUNHO-JULHO-AGOSTO
SAP+;-45,716667;-23,133333;JUNHO-JULHO-AGOSTO
BAIRRO CAJURU;-45,783333;-23,216667;JUNHO-JULHO-AGOSTO
JAMBEIRO;-45,683333;-23,25;JUNHO-JULHO-AGOSTO
REDENÃ+O DA SERRA;-45,533333;-23,283333;JUNHO-JULHO-AGOSTO
JACARE-;-45,95;-23,283333;JUNHO-JULHO-AGOSTO
NATIVIDADE DA SERRA;-45,45;-23,383333;JUNHO-JULHO-AGOSTO
ALFERES;-45,683333;-23,366667;JUNHO-JULHO-AGOSTO
MATO DENTRO;-45,116667;-23,383333;JUNHO-JULHO-AGOSTO
SANTA BRANCA;-45,883333;-23,4;JUNHO-JULHO-AGOSTO
SALESËPOLIS;-45,85;-23,533333;JUNHO-JULHO-AGOSTO
USINA SALESËPOLIS;-45,833333;-23,566667;JUNHO-JULHO-AGOSTO
PONTE NOVA;-45,966667;-23,566667;JUNHO-JULHO-AGOSTO
CARAGUATATUBA;-45,433333;-23,633333;JUNHO-JULHO-AGOSTO
S+O FRANCISCO;-45,416667;-23,766667;JUNHO-JULHO-AGOSTO
CAÃAPAVA;-45,710278;-23,077778;JUNHO-JULHO-AGOSTO
S+O LU-S DO PARAITINGA;-45,323333;-23,221944;JUNHO-JULHO-AGOSTO
PONTE ALTA 1;-45,143889;-23,328889;JUNHO-JULHO-AGOSTO
SANTA BRANCA;-45,9;-23,368889;JUNHO-JULHO-AGOSTO
FAZENDA S+O JO+O;-45,466667;-23,2;JUNHO-JULHO-AGOSTO
PARARANGABA;-45,8;-23,183333;JUNHO-JULHO-AGOSTO
ALEGRE;-45,683333;-23,533333;JUNHO-JULHO-AGOSTO
BRIET;-45,2;-23,366667;JUNHO-JULHO-AGOSTO
ALTO DA SERRA;-45,45;-23,566667;JUNHO-JULHO-AGOSTO
ITATIBA;-46,833333;-23,016667;JUNHO-JULHO-AGOSTO
BAIXO COTIA;-46,866667;-23,55;JUNHO-JULHO-AGOSTO
REPRESA  (MONTE CLARO);-46,033333;-23,1;JUNHO-JULHO-AGOSTO
NAZAR+ PAULISTA;-46,4;-23,183333;JUNHO-JULHO-AGOSTO
ERMIDA;-46,983333;-23,2;JUNHO-JULHO-AGOSTO
SANTA ISABEL;-46,233333;-23,333333;JUNHO-JULHO-AGOSTO
FRANCO DA ROCHA (HOSP. JUQUERI);-46,683333;-23,333333;JUNHO-JULHO-AGOSTO
BAIRRO FAZENDA VELHA;-46,35;-23,383333;JUNHO-JULHO-AGOSTO
FAZENDA S+O BENTO;-46,283333;-23,433333;JUNHO-JULHO-AGOSTO
BOM SUCESSO;-46,4;-23,416667;JUNHO-JULHO-AGOSTO
SANTANA DE PARNAIBA;-46,916667;-23,45;JUNHO-JULHO-AGOSTO
NOSSA SENHORA DO Ë;-46,716667;-23,466667;JUNHO-JULHO-AGOSTO
MONTE BELO;-46,366667;-23,483333;JUNHO-JULHO-AGOSTO
SANTANA;-46,616667;-23,5;JUNHO-JULHO-AGOSTO
LUZ (ESTAÃ+O);-46,633333;-23,533333;JUNHO-JULHO-AGOSTO
-GUA BRANCA;-46,683333;-23,516667;JUNHO-JULHO-AGOSTO
CAPIXINGA;-46,1;-23,566667;JUNHO-JULHO-AGOSTO
VILA PROSPERIDADE (GM);-46,55;-23,616667;JUNHO-JULHO-AGOSTO
CACHOEIRA DA GRAÃA;-46,95;-23,65;JUNHO-JULHO-AGOSTO
S+O CAETANO DO SUL;-46,583333;-23,633333;JUNHO-JULHO-AGOSTO
MAU-;-46,483333;-23,666667;JUNHO-JULHO-AGOSTO
OBSERVATËRIO DO IAG;-46,633333;-23,65;JUNHO-JULHO-AGOSTO
PEDRO BEICHT;-46,966667;-23,716667;JUNHO-JULHO-AGOSTO
ITAPECERICA DA SERRA;-46,85;-23,716667;JUNHO-JULHO-AGOSTO
REPRESA ITATINGA;-46,133333;-23,75;JUNHO-JULHO-AGOSTO
USINA ITATINGA;-46,116667;-23,766667;JUNHO-JULHO-AGOSTO
ALDEINHA;-46,916667;-23,783333;JUNHO-JULHO-AGOSTO
MORRO DO CHIQUEIRO;-46,933333;-23,783333;JUNHO-JULHO-AGOSTO
CAET+;-46,216667;-23,883333;JUNHO-JULHO-AGOSTO
PEREQUE;-46,183333;-23,95;JUNHO-JULHO-AGOSTO
PIRACAIA;-46,365278;-23,052222;JUNHO-JULHO-AGOSTO
ATIBAIA;-46,557222;-23,105556;JUNHO-JULHO-AGOSTO
JUNDIA-;-46,876667;-23,186389;JUNHO-JULHO-AGOSTO
FRANCO DA ROCHA;-46,733333;-23,333333;JUNHO-JULHO-AGOSTO
ERMELINDO MATARAZZO;-46,471111;-23,480833;JUNHO-JULHO-AGOSTO
BIRITIBA MIRIM;-46,040278;-23,584444;JUNHO-JULHO-AGOSTO
VARINHAS;-46,255556;-23,584167;JUNHO-JULHO-AGOSTO
FAZENDA N.S. APARECIDA;-46,008611;-23,655278;JUNHO-JULHO-AGOSTO
PONTA DA PRAIA;-46,283333;-23,999722;JUNHO-JULHO-AGOSTO
ROSEL-NDIA;-46,933333;-23,566667;JUNHO-JULHO-AGOSTO
FREGUESIA DA ESCADA;-46,066667;-23,383333;JUNHO-JULHO-AGOSTO
CRIOULOS;-46,3;-23,066667;JUNHO-JULHO-AGOSTO
SERT+OZINHO;-46,483333;-23,7;JUNHO-JULHO-AGOSTO
IGARATA;-46,15;-23,2;JUNHO-JULHO-AGOSTO
PARELHEIROS;-46,733333;-23,833333;JUNHO-JULHO-AGOSTO
RIO ACIMA;-46,583333;-23,833333;JUNHO-JULHO-AGOSTO
LARANJAL PAULISTA;-47,85;-23,033333;JUNHO-JULHO-AGOSTO
PEREIRAS;-47,966667;-23,066667;JUNHO-JULHO-AGOSTO
INDAIATUBA;-47,216667;-23,083333;JUNHO-JULHO-AGOSTO
FAZENDA SANTA RITA;-47,133333;-23,166667;JUNHO-JULHO-AGOSTO
PORTO FELIZ;-47,516667;-23,2;JUNHO-JULHO-AGOSTO
AM+RICANA VELHA;-47,783333;-23,316667;JUNHO-JULHO-AGOSTO
IPERO;-47,683333;-23,333333;JUNHO-JULHO-AGOSTO
BAIRRO SARAPU;-47,766667;-23,4;JUNHO-JULHO-AGOSTO
EDEN;-47,4;-23,416667;JUNHO-JULHO-AGOSTO
MAIRINQUE;-47,183333;-23,55;JUNHO-JULHO-AGOSTO
SALTO DE PIRAPORA;-47,566667;-23,65;JUNHO-JULHO-AGOSTO
IBIUNA;-47,216667;-23,65;JUNHO-JULHO-AGOSTO
CAUCAIA DO ALTO;-47,016667;-23,683333;JUNHO-JULHO-AGOSTO
PIEDADE;-47,416667;-23,733333;JUNHO-JULHO-AGOSTO
S-TIO FRUTOL-NDIA;-47,483333;-23,75;JUNHO-JULHO-AGOSTO
USINA BATISTA;-47,65;-23,833333;JUNHO-JULHO-AGOSTO
S+O MIGUEL ARCANJO;-47,999722;-23,866667;JUNHO-JULHO-AGOSTO
CACHOEIRA DO FRANÃA;-47,216667;-23,95;JUNHO-JULHO-AGOSTO
TAPIRA-;-47,5;-23,966667;JUNHO-JULHO-AGOSTO
LARANJAL PAULISTA;-47,818333;-23,026111;JUNHO-JULHO-AGOSTO
ITAICI;-47,181944;-23,109444;JUNHO-JULHO-AGOSTO
TIET-;-47,716667;-23,1;JUNHO-JULHO-AGOSTO
ITUPEVA;-47,057778;-23,151111;JUNHO-JULHO-AGOSTO
FAZENDA S+O MATEUS;-47,762222;-23,3325;JUNHO-JULHO-AGOSTO
EDEN (PIRAJIBU);-47,401389;-23,415556;JUNHO-JULHO-AGOSTO
SALTO DE PIRAPORA;-47,571111;-23,639444;JUNHO-JULHO-AGOSTO
BAIRRO DO SARAPU;-47,803056;-23,502778;JUNHO-JULHO-AGOSTO
JUQUITIBA - II;-47,100833;-23,941389;JUNHO-JULHO-AGOSTO
SALTO;-47,3;-23,2;JUNHO-JULHO-AGOSTO
MATO DO GADO;-47,116667;-23,716667;JUNHO-JULHO-AGOSTO
SANTA CRUZ DOS MOTAS;-47,933333;-23,733333;JUNHO-JULHO-AGOSTO
FAZENDA SANTA TEREZINHA;-48,183333;-23,066667;JUNHO-JULHO-AGOSTO
BOFETE;-48,25;-23,1;JUNHO-JULHO-AGOSTO
AVAR+;-48,916667;-23,1;JUNHO-JULHO-AGOSTO
GUAREI;-48,183333;-23,366667;JUNHO-JULHO-AGOSTO
ANGATUBA;-48,416667;-23,483333;JUNHO-JULHO-AGOSTO
CAMPO DO PAIOL;-48,033333;-23,383333;JUNHO-JULHO-AGOSTO
FAZENDA S+O JOS+ DO BOM RETIRO;-48,35;-23,783333;JUNHO-JULHO-AGOSTO
ITAPETININGA;-48,05;-23,583333;JUNHO-JULHO-AGOSTO
ITAPEVA;-48,95;-23,966667;JUNHO-JULHO-AGOSTO
ANGATUBA;-48,389722;-23,563889;JUNHO-JULHO-AGOSTO
CAMPINA DO MONTE ALEGRE;-48,493611;-23,591667;JUNHO-JULHO-AGOSTO
CERRADINHO;-48,281111;-23,963056;JUNHO-JULHO-AGOSTO
PARDINHO;-48,383333;-23,083333;JUNHO-JULHO-AGOSTO
FAZENDA BOA ESPERANÃA;-48,416667;-23,95;JUNHO-JULHO-AGOSTO
CERQUEIRA CESAR;-49,166667;-23,033333;JUNHO-JULHO-AGOSTO
FAZENDA PALMEIRAS;-49,566667;-23,033333;JUNHO-JULHO-AGOSTO
FAZENDA MARCONDINHA;-49,766667;-23,05;JUNHO-JULHO-AGOSTO
PIRAJU;-49,390833;-23,185556;JUNHO-JULHO-AGOSTO
SARUTAIA (US. BOA VISTA - CLFSC);-49,466667;-23,233333;JUNHO-JULHO-AGOSTO
TAGUA- (RIBEIRËPOLIS);-49,416667;-23,45;JUNHO-JULHO-AGOSTO
ITAPORANGA;-49,471667;-23,708056;JUNHO-JULHO-AGOSTO
MOSTEIRO ITAPORANGA;-49,483333;-23,7;JUNHO-JULHO-AGOSTO
OLARIA DOS PADRES ANA/CESP;-49,555833;-23,721944;JUNHO-JULHO-AGOSTO
ITANHA+M;-46,8;-24,183333;JUNHO-JULHO-AGOSTO
TAQUARAL;-47,999722;-24,05;JUNHO-JULHO-AGOSTO
CAPELA DO PORTO;-47,65;-24,166667;JUNHO-JULHO-AGOSTO
GUANHANHA;-47,166667;-24,266667;JUNHO-JULHO-AGOSTO
RIBEIR+O DA SERRA;-47,95;-24,283333;JUNHO-JULHO-AGOSTO
PEDRO DE TOLEDO;-47,233333;-24,283333;JUNHO-JULHO-AGOSTO
BAIRRO IGREJINHA;-47,2;-24,333333;JUNHO-JULHO-AGOSTO
ESCALVADO;-47,716667;-24,35;JUNHO-JULHO-AGOSTO
CACHOEIRA DO GUILHERME;-47,25;-24,483333;JUNHO-JULHO-AGOSTO
REGISTRO;-47,85;-24,5;JUNHO-JULHO-AGOSTO
JACUPIRANGA;-47,999722;-24,683333;JUNHO-JULHO-AGOSTO
PARIQUERA-AÃU;-47,883333;-24,716667;JUNHO-JULHO-AGOSTO
IGUAPE;-47,566667;-24,7;JUNHO-JULHO-AGOSTO
CANHA;-47,966667;-24,8;JUNHO-JULHO-AGOSTO
PEDRO BARROS;-47,383056;-24,233056;JUNHO-JULHO-AGOSTO
ITARIRI;-47,177222;-24,288889;JUNHO-JULHO-AGOSTO
JUQUI-;-47,624444;-24,320833;JUNHO-JULHO-AGOSTO
APIA-;-48,85;-24,516667;JUNHO-JULHO-AGOSTO
IPORANGA;-48,591111;-24,590556;JUNHO-JULHO-AGOSTO
SERRANA DO SUL;-48,116667;-24,716667;JUNHO-JULHO-AGOSTO
BARRA DO TURVO;-48,5;-24,75;JUNHO-JULHO-AGOSTO
CABOCLOS;-48,583333;-24,433333;JUNHO-JULHO-AGOSTO
RIO PARDINHO;-48,566667;-25,066667;JUNHO-JULHO-AGOSTO
ARAGUATINS;-48,207778;-5,648333;JUNHO-JULHO-AGOSTO
TOCANTINËPOLIS;-47,391944;-6,287222;JUNHO-JULHO-AGOSTO
WANDERL-NDIA - RD BEL+M - BRAS-LIA;-47,97;-6,838889;JUNHO-JULHO-AGOSTO
XAMBIO-;-48,535556;-6,413056;JUNHO-JULHO-AGOSTO
ANANAS;-48,071389;-6,363889;JUNHO-JULHO-AGOSTO
PIRAQUE;-48,469722;-6,671667;JUNHO-JULHO-AGOSTO
CAROLINA;-47,464444;-7,323056;JUNHO-JULHO-AGOSTO
GOIATINS;-47,315;-7,711389;JUNHO-JULHO-AGOSTO
COLÈNIA;-48,895278;-7,877778;JUNHO-JULHO-AGOSTO
FAZ. PRIMAVERA - ROD. BEL - BRAS-LIA;-48,420833;-7,559444;JUNHO-JULHO-AGOSTO
MURICIL-NDIA;-48,469722;-7,154444;JUNHO-JULHO-AGOSTO
ARAPOEMA;-49,064722;-7,655;JUNHO-JULHO-AGOSTO
ITACAJA;-47,765278;-8,391667;JUNHO-JULHO-AGOSTO
COLINAS DO TOCANTINS;-48,481667;-8,052778;JUNHO-JULHO-AGOSTO
GUARAI;-48,516944;-8,830833;JUNHO-JULHO-AGOSTO
ITAPOR+ DO TOCANTINS;-48,690833;-8,573056;JUNHO-JULHO-AGOSTO
TUPIRATINS;-48,130278;-8,398056;JUNHO-JULHO-AGOSTO
ARAGUACEMA (CHACARA ARAGUAIA);-49,556111;-8,810278;JUNHO-JULHO-AGOSTO
SANTA ROSA;-57,416389;-8,870278;JUNHO-JULHO-AGOSTO
MIRACEMA DO TOCANTINS;-48,3875;-9,564167;JUNHO-JULHO-AGOSTO
PORTO REAL;-47,929167;-9,306944;JUNHO-JULHO-AGOSTO
ABREUL-NDIA;-49,155;-9,625;JUNHO-JULHO-AGOSTO
DOIS IRM+OS DO TOCANTINS;-49,065;-9,2575;JUNHO-JULHO-AGOSTO
CACHIMBO;-54,885833;-9,817222;JUNHO-JULHO-AGOSTO
JATOB- (FAZENDA BOA NOVA);-47,478611;-9,990556;JUNHO-JULHO-AGOSTO
NOVO ACORDO;-47,674722;-9,960556;JUNHO-JULHO-AGOSTO
PORTO GIL-NDIA;-47,8;-10,785556;JUNHO-JULHO-AGOSTO
F-TIMA;-48,902222;-10,763611;JUNHO-JULHO-AGOSTO
PARA-SO DO TOCANTINS;-48,890556;-10,165278;JUNHO-JULHO-AGOSTO
TAQUARUSSU DO PORTO;-48,159444;-10,313333;JUNHO-JULHO-AGOSTO
VILA S+O JOS+ DO XINGU;-52,737778;-10,804444;JUNHO-JULHO-AGOSTO
FAZENDA SANTA EM-LIA;-53,608889;-10,539167;JUNHO-JULHO-AGOSTO
AGROPECU-RIA CAJABI;-54,546111;-10,746111;JUNHO-JULHO-AGOSTO
INDECO;-55,57;-10,1125;JUNHO-JULHO-AGOSTO
COLIDER;-55,448611;-10,798611;JUNHO-JULHO-AGOSTO
FAZENDA AGROTEP;-57,581111;-10,881389;JUNHO-JULHO-AGOSTO
TRIVELATO;-57,131944;-9,941389;JUNHO-JULHO-AGOSTO
N+CLEO ARIEL;-58,246944;-9,856111;JUNHO-JULHO-AGOSTO
JURUENA;-58,498056;-10,332222;JUNHO-JULHO-AGOSTO
HUMBOLDT;-59,450833;-10,174722;JUNHO-JULHO-AGOSTO
DIANËPOLIS;-46,810556;-11,625278;JUNHO-JULHO-AGOSTO
ALMAS;-47,173889;-11,578889;JUNHO-JULHO-AGOSTO
NATIVIDADE;-47,728333;-11,696944;JUNHO-JULHO-AGOSTO
PINDORAMA DO TOCANTINS;-47,576667;-11,140556;JUNHO-JULHO-AGOSTO
PORTO ALEGRE;-47,045;-11,6125;JUNHO-JULHO-AGOSTO
FAZENDA LOBEIRA;-48,294722;-11,531389;JUNHO-JULHO-AGOSTO
DUERE;-49,2675;-11,339444;JUNHO-JULHO-AGOSTO
FORMOSO DO ARAGUAIA;-49,529722;-11,801667;JUNHO-JULHO-AGOSTO
GURUPI;-49,136389;-11,736389;JUNHO-JULHO-AGOSTO
S+O F+LIX DO ARAGUAIA;-50,689722;-11,6275;JUNHO-JULHO-AGOSTO
SUIA LIQUIL-NDIA;-51,696389;-11,721944;JUNHO-JULHO-AGOSTO
ESPIG+O;-52,234722;-11,39;JUNHO-JULHO-AGOSTO
CACHOEIR+O;-55,701667;-11,653056;JUNHO-JULHO-AGOSTO
FAZENDA ITAUBA;-56,424444;-11,471389;JUNHO-JULHO-AGOSTO
SINOP (FAZENDA SEMPRE VERDE);-55,463889;-11,710556;JUNHO-JULHO-AGOSTO
JUARA;-57,505833;-11,2525;JUNHO-JULHO-AGOSTO
FONTANILHAS;-58,336944;-11,340833;JUNHO-JULHO-AGOSTO
JU-NA;-58,717778;-11,408611;JUNHO-JULHO-AGOSTO
FAZENDA TOMBADOR;-58,0725;-11,777222;JUNHO-JULHO-AGOSTO
PONTE ALTA DO BOM JESUS;-46,479444;-12,090833;JUNHO-JULHO-AGOSTO
AURORA DO NORTE;-46,408611;-12,713889;JUNHO-JULHO-AGOSTO
CONCEIÃ+O DO TOCANTINS;-47,324444;-12,2325;JUNHO-JULHO-AGOSTO
RIO DA PALMA (FAZ. CHUVA MANGA);-47,199722;-12,415556;JUNHO-JULHO-AGOSTO
COLONHA;-48,711389;-12,387778;JUNHO-JULHO-AGOSTO
ALVORADA;-49,124167;-12,480833;JUNHO-JULHO-AGOSTO
ARAGUAÃU;-49,8275;-12,928889;JUNHO-JULHO-AGOSTO
PROJETO RIO FORMOSO;-49,771667;-11,839444;JUNHO-JULHO-AGOSTO
FAZENDA PIRATININGA;-50,336111;-12,820556;JUNHO-JULHO-AGOSTO
SANTO ANTÈNIO DO LEVERGER;-50,963611;-12,291944;JUNHO-JULHO-AGOSTO
ALÈ BRASIL;-51,696944;-12,164167;JUNHO-JULHO-AGOSTO
DIV-NEA;-51,826389;-12,939722;JUNHO-JULHO-AGOSTO
N+CLEO COLONIAL RIO FERRO;-54,910556;-12,516111;JUNHO-JULHO-AGOSTO
BRASNORTE;-57,999167;-12,116944;JUNHO-JULHO-AGOSTO
S+O DOMINGOS;-46,315833;-13,3975;JUNHO-JULHO-AGOSTO
NOVA ROMA (FAZ.SUCURI);-46,8775;-13,742222;JUNHO-JULHO-AGOSTO
FAZENDA INGAZEIRO;-46,367222;-13,568056;JUNHO-JULHO-AGOSTO
CAMPOS BELOS;-46,776944;-13,035833;JUNHO-JULHO-AGOSTO
S+O VICENTE;-46,467222;-13,633611;JUNHO-JULHO-AGOSTO
CAVALCANTE;-47,461667;-13,796944;JUNHO-JULHO-AGOSTO
PONTE PARAN+;-47,131944;-13,423889;JUNHO-JULHO-AGOSTO
CAMPINAÃU;-48,566944;-13,79;JUNHO-JULHO-AGOSTO
SAMA;-48,226944;-13,533056;JUNHO-JULHO-AGOSTO
TROMBAS;-48,745;-13,512778;JUNHO-JULHO-AGOSTO
ESTRELA DO NORTE;-49,071389;-13,871667;JUNHO-JULHO-AGOSTO
NOVO PLANALTO;-50,199444;-13,328611;JUNHO-JULHO-AGOSTO
PORANGATU (DESCOBERTO);-49,145278;-13,447222;JUNHO-JULHO-AGOSTO
ENTRONCAMENTO S+O MIGUEL;-49,201389;-13,102778;JUNHO-JULHO-AGOSTO
BANDEIRANTES;-50,8;-13,689722;JUNHO-JULHO-AGOSTO
RIO PINTADO (FAZ.PONTAL);-50,188333;-13,528889;JUNHO-JULHO-AGOSTO
S+O MIGUEL DO ARAGUAIA;-50,160556;-13,273889;JUNHO-JULHO-AGOSTO
FAZENDA SETE DE SETEMBRO;-52,411944;-13,880556;JUNHO-JULHO-AGOSTO
GARAPU;-52,454444;-13,495556;JUNHO-JULHO-AGOSTO
FAZENDA AGROCHAPADA;-54,280556;-13,446667;JUNHO-JULHO-AGOSTO
PORTO RONCADOR;-55,331667;-13,556389;JUNHO-JULHO-AGOSTO
NOVA MUTUM;-56,084167;-13,820556;JUNHO-JULHO-AGOSTO
NOVA MARING-;-57,090556;-13,0275;JUNHO-JULHO-AGOSTO
BACAVAL;-58,2875;-13,641667;JUNHO-JULHO-AGOSTO
FAZENDA TUCUNAR+;-58,975;-13,466667;JUNHO-JULHO-AGOSTO
PADRONAL;-59,878056;-13,180833;JUNHO-JULHO-AGOSTO
VILA ALEGRE;-59,768611;-13,778611;JUNHO-JULHO-AGOSTO
ALTO PARA-SO DE GOI-S;-47,511667;-14,134722;JUNHO-JULHO-AGOSTO
FLORES DE GOI-S;-47,045833;-14,45;JUNHO-JULHO-AGOSTO
S+O JO+O D'ALIANÃA;-47,523611;-14,707222;JUNHO-JULHO-AGOSTO
COLINAS DO SUL;-48,078333;-14,150556;JUNHO-JULHO-AGOSTO
NIQUEL-NDIA;-48,458333;-14,475;JUNHO-JULHO-AGOSTO
PONTE QUEBRA LINHA;-48,673611;-14,973889;JUNHO-JULHO-AGOSTO
PILAR DE GOI-S;-49,578889;-14,764444;JUNHO-JULHO-AGOSTO
PORTO URUAÃU;-49,048889;-14,519167;JUNHO-JULHO-AGOSTO
SANTA TEREZINHA DE GOI-S;-49,706111;-14,433333;JUNHO-JULHO-AGOSTO
LAGOA DA FLECHA;-50,730278;-14,332778;JUNHO-JULHO-AGOSTO
MOZARL-NDIA (CHAC. FOGUEIRA);-50,577222;-14,741389;JUNHO-JULHO-AGOSTO
GOVERNADOR LEÈNINO;-50,333056;-14,0975;JUNHO-JULHO-AGOSTO
